precio,moneda,direccion,barrio,tipo,metros_totales,area_privada,dormitorios,baños,garage,gastos_comunes,admite_mascotas,disposicion,balcon,terraza,ascensor,amueblado,aire_acondicionado,calefaccion,numero_piso,latitud_Y,longitud_X,url
$ 23.000,Pesos Uruguayos (UYU),"Barrio Sur, Barrio Sur, Montevideo, Montevideo",Barrio Sur,Apartamento,30 m²,No especificado,1,1,0,2.500 UYU,No,Frente,No especificado,No,Sí,No,Sí,Sí,4,-34.910666,-56.191882,https://apartamento.mercadolibre.com.uy/MLU-695878321-apartamento-de-un-dormitiorio-al-frente-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&price_drop=not_apply&sid=search
$ 28.000,Pesos Uruguayos (UYU),"Tres Cruces, Tres Cruces, Montevideo",Tres Cruces,Apartamento,35 m²,35 m²,1,1,0,4.500 UYU,Sí,Frente,3 m²,No especificado,Sí,No especificado,No especificado,No especificado,11,-34.8978141,-56.1684501,https://apartamento.mercadolibre.com.uy/MLU-1451924562-alquiler-apartamento-1-dormitorio-tres-cruces-a-estrenar-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&price_drop=not_apply&sid=search
$ 26.500,Pesos Uruguayos (UYU),"Centro, Centro, Montevideo",Centro,Apartamento,42 m²,38 m²,1,1,0,3.400 UYU,Sí,Frente,Sí,Sí,No,No,Sí,Sí,3,-34.901208,-56.177301,https://apartamento.mercadolibre.com.uy/MLU-1446392346-alquiler-apartamento-centro-1-dormitorio-1-bano-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&price_drop=not_apply&sid=search
US$ 1.100,Dólares (USD),"Carrasco Norte, Carrasco Norte, Montevideo, Montevideo",Carrasco Norte,Apartamento,50 m²,40 m²,1,1,1,No especificado,Sí,Frente,10 m²,Sí,No,No,No,Sí,3,-34.875862,-56.069584,https://apartamento.mercadolibre.com.uy/MLU-1439784922-alquiler-apartamento-carrasco-norte-1-dormitorio-1-bano-garaje-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&price_drop=not_apply&sid=search
US$ 3.000,Dólares (USD),"Los Olivos, Carrasco, Montevideo",Carrasco,Apartamento,332 m²,166 m²,3,4,2,16.000 UYU,Sí,Frente,Sí,Sí,Sí,No,Sí,Sí,2,-34.8654513,-56.0702552,https://apartamento.mercadolibre.com.uy/MLU-1426274624-penthouse-en-olivos-con-azotea-exclusiva-parrillero-y-amenities-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&price_drop=not_apply&sid=search
$ 30.000,Pesos Uruguayos (UYU),"Bv. Gral. Artigas 2040, Montevideo, Tres Cruces, Montevideo",Montevideo,Apartamento,40 m²,35 m²,1,1,1,4.800 UYU,No,Frente,4 m²,Sí,No especificado,No,Sí,No especificado,11,-34.889864,-56.165263,https://apartamento.mercadolibre.com.uy/MLU-1428058390-alquiler-tres-cruces-1-dormitorio-y-cochera-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&price_drop=not_apply&sid=search
$ 27.000,Pesos Uruguayos (UYU),"Eduardo Víctor Haedo 2333, 11200 Montevideo, Departamento De Montevideo, Uruguay, Tres Cruces, Montevideo",11200 Montevideo,Apartamento,50 m²,50 m²,2,1,0,2.890 UYU,No,Contrafrente,No,No,No,No,Sí,No,3,-34.8956209,-56.1666122,https://apartamento.mercadolibre.com.uy/MLU-696003919-reciclado-bajos-gastos-comunes-a-metros-de-18-de-julio-tres-cruces-bv-artigas-parque-batlle-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&price_drop=not_apply&sid=search
$ 32.000,Pesos Uruguayos (UYU),"Canelones 2204, 11200 Montevideo, Departamento De Montevideo, Uruguay, Parque Rodó, Montevideo",11200 Montevideo,Apartamento,88 m²,69 m²,2,1,0,1.000 UYU,Sí,Contrafrente,Sí,Sí,No,No,No,Sí,2,-34.9070468,-56.1673191,https://apartamento.mercadolibre.com.uy/MLU-1449744708-duplex-azotea-con-parrillero-canelones-y-paullier--_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&price_drop=not_apply&sid=search
$ 23.000,Pesos Uruguayos (UYU),"Montevideo, Pocitos, Montevideo",Pocitos,Apartamento,32 m²,32 m²,0,1,0,4.000 UYU,No,Frente,No especificado,No especificado,Sí,No,Sí,No especificado,9,-34.9071392,-56.1437979,https://apartamento.mercadolibre.com.uy/MLU-1435840146-alquiler-pocitos-monoambiente-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&price_drop=not_apply&sid=search
US$ 900,Dólares (USD),"21 De Setiembre, Villa Biarritz, Montevideo",Villa Biarritz,Apartamento,80 m²,80 m²,1,2,1,12.000 UYU,Sí,Frente,Sí,Sí,Sí,Sí,No,No,1,-34.919781,-56.152507,https://apartamento.mercadolibre.com.uy/MLU-1442092928-unico-a-mts-rambla-y-parque-2-banos-80-m2-amoblado-gran-terraza-vistaa-piso-8-garaje-opcional-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&price_drop=not_apply&sid=search
$ 36.000,Pesos Uruguayos (UYU),"José Enrique Rodó 2121, Montevideo, Cordón, Montevideo",Montevideo,Apartamento,70 m²,59 m²,2,1,1,6.000 UYU,Sí,Frente,Sí,Sí,Sí,No,Sí,No,11,-34.9031379,-56.1710044,https://apartamento.mercadolibre.com.uy/MLU-696775403-alquiler-apartamento-2-dormitorios-a-estrenar-con-garaje-en-cordon-vista-al-mar-aire-acondicionado-y-placards-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&sid=search
$ 28.500,Pesos Uruguayos (UYU),"Emilio Neffa 834, Montevideo, Prado, Montevideo",Montevideo,Apartamento,70 m²,70 m²,2,1,1,3.500 UYU,No,Frente,Sí,Sí,Sí,No,No,No,3,-34.8418835,-56.2096702,https://apartamento.mercadolibre.com.uy/MLU-1453306380-alquilo-apartamento-2-dormitorios-con-cocina-definida-y-amplia-terraza-como-nuevo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=41&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&sid=search
$ 28.500,Pesos Uruguayos (UYU),"Salto 1293, Montevideo, Cordón, Montevideo",Montevideo,Apartamento,41 m²,41 m²,1,1,0,5.200 UYU,No,No especificado,No especificado,No especificado,Sí,Sí,Sí,No especificado,13,-34.9060765,-56.1823912,https://apartamento.mercadolibre.com.uy/MLU-1455193116-dueno-alquila-hermoso-apto-piso-12-todo-al-frente-nuevo-1-d-vista-a-la-bahia-totalmente-amoblado-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=42&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&sid=search
$ 22.000,Pesos Uruguayos (UYU),"Dr. Martín C. Martínez 1783, Montevideo, Tres Cruces, Montevideo",Montevideo,Apartamento,50 m²,50 m²,2,1,0,700 UYU,Sí,Interno,No especificado,No especificado,No especificado,No,No especificado,No especificado,1,-34.896644,-56.172838,https://apartamento.mercadolibre.com.uy/MLU-1457438916-apartamento-pza-seregni-planta-baja-dos-habitaciones-entrepiso-patio-propio-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=43&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&sid=search
$ 30.000,Pesos Uruguayos (UYU),"José Enrique Rodó 1820, Montevideo, Cordón, Montevideo",Montevideo,Apartamento,42 m²,42 m²,1,1,1,No especificado,Sí,Contrafrente,No,No,Sí,No,Sí,No,10,-34.9045371,-56.1767743,https://apartamento.mercadolibre.com.uy/MLU-1455592884-1-dormitorio-ccochera-incluida-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=44&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&sid=search
$ 42.000,Pesos Uruguayos (UYU),"Almería, Montevideo, Malvin, Montevideo",Montevideo,Apartamento,70 m²,70 m²,2,2,1,5.600 UYU,No especificado,Frente,7 m²,Sí,Sí,No,Sí,No especificado,6,-34.894612,-56.1071133,https://apartamento.mercadolibre.com.uy/MLU-696827225-alquilo-apartamento-en-malvin-de-2-dormitorios-a-una-cuadra-del-mar-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=45&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&sid=search
$ 21.800,Pesos Uruguayos (UYU),"Francisco Anzani 2009, Montevideo, Buceo, Montevideo",Montevideo,Apartamento,60 m²,65 m²,2,1,0,2.500 UYU,Sí,Interno,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,13,-34.8884686,-56.1389931,https://apartamento.mercadolibre.com.uy/MLU-696868119-lindo-apartamento-en-barrio-buceo-excelente-ubicacion-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=46&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&sid=search
$ 21.000,Pesos Uruguayos (UYU),"Miguelete, Montevideo, Aguada, Montevideo",Montevideo,Apartamento,40 m²,40 m²,1,1,0,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,-34.892989,-56.1763594,https://apartamento.mercadolibre.com.uy/MLU-1455861868-apartamento-en-alquiler-centro-aguada-1-dormitorio-patio-todo-en-planta-baja-ideal-persona-mayor-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=47&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&sid=search
$ 19.500,Pesos Uruguayos (UYU),"Roma 5030, Montevideo, Maroñas, Curva, Montevideo",Montevideo,Apartamento,80 m²,95 m²,2,1,1,No especificado,Sí,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,-34.8524626,-56.1318653,https://apartamento.mercadolibre.com.uy/MLU-1458003652-alquilo-apartamento-grande-oportunidad-ideal-para-familia-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=48&type=item&tracking_id=cb5eb650-79bd-44e7-bdb1-cce766db7edd&sid=search
$ 23.800,Pesos Uruguayos (UYU),"Cufré 2039, Montevideo, Tres Cruces, Montevideo",Montevideo,Apartamento,45 m²,45 m²,1,1,0,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,-34.8902984,-56.1693804,https://apartamento.mercadolibre.com.uy/MLU-696879867-apartamento-en-alquiler-tres-cruces-planta-baja-ideal-persona-mayor-ambientes-grandes-y-acceso-a-la-azota-para-colgar-ropa-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=1&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search
$ 30.000,Pesos Uruguayos (UYU),"Paraguay 1200 - 1500, Montevideo, Centro, Montevideo",Montevideo,Apartamento,60 m²,60 m²,2,1,0,7.500 UYU,No especificado,Frente,No,No,Sí,No,No especificado,Sí,10,-34.9080203,-56.1921939,https://apartamento.mercadolibre.com.uy/MLU-696780691-comodo-apartamento-al-frente-a-2-cuadras-de-18-de-julio-zona-con-todos-los-servicios-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=2&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search
$ 50.000,Pesos Uruguayos (UYU),"Montevideo, Punta Carretas, Montevideo",Punta Carretas,Apartamento,75 m²,70 m²,2,2,0,2.900 UYU,Sí,Frente,Sí,Sí,No,No,Sí,No,2,-34.92131,-56.1578,https://apartamento.mercadolibre.com.uy/MLU-1459539400-alquiler-punta-carretas-2-dorm-2-banos-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=3&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search
US$ 1.390,Dólares (USD),"Alamos 2301, Montevideo, Punta Gorda, Montevideo",Montevideo,Apartamento,90 m²,78 m²,2,2,1,12.000 UYU,Sí,Contrafrente,"1,5 m²",No,Sí,No,Sí,Sí,4,-34.8793685,-56.0879231,https://apartamento.mercadolibre.com.uy/MLU-696845889-moderno-apartamento-2-dormitorios-alamos-de-carrasco-directo-con-propietario-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search
$ 37.000,Pesos Uruguayos (UYU),"Colonia, Montevideo, Cordón, Montevideo",Montevideo,Apartamento,82 m²,82 m²,2,2,1,6.700 UYU,Sí,No especificado,5 m²,No especificado,No especificado,No especificado,Sí,No especificado,No especificado,-34.9027797,-56.1810715,https://apartamento.mercadolibre.com.uy/MLU-696747801-excelente-ubicacion-en-barrio-cordon-100-metros-al-norte-de-av-18-de-julio-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=5&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search
$ 27.000,Pesos Uruguayos (UYU),"Bartolito Mitre 2400 - 2700, Montevideo, Pocitos, Montevideo",Montevideo,Apartamento,34 m²,34 m²,1,1,0,1.000 UYU,Sí,Frente,No,No,No,Sí,Sí,Sí,2,-34.907017,-56.1571487,https://apartamento.mercadolibre.com.uy/MLU-1455593004-monoambiente-equipado-amboblado-y-luminoso-en-pocitos-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=6&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search
$ 28.500,Pesos Uruguayos (UYU),"Samuel Blixen 4375, Montevideo, Malvin, Montevideo",Montevideo,Apartamento,43 m²,"37,5 m²",1,1,0,5.500 UYU,No,Frente,Sí,No especificado,Sí,No,Sí,No especificado,17,-34.8879714,-56.1191454,https://apartamento.mercadolibre.com.uy/MLU-696901305-dueno-alquila-apratamtneo-de-un-dormitorio-con-vista-al-mar-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search
$ 18.000,Pesos Uruguayos (UYU),"Av. 18 De Julio 2100 - 2400, Montevideo, Cordón, Montevideo",Montevideo,Apartamento,26 m²,26 m²,0,1,0,3.902 UYU,Sí,Contrafrente,No especificado,No especificado,Sí,No,No especificado,No especificado,15,-34.8995741,-56.1694535,https://apartamento.mercadolibre.com.uy/MLU-1456579422-comodo-monoambiente-18-y-requena-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&sid=search
$ 14.500,Pesos Uruguayos (UYU),"C. Joaquin De Salterain 929, Montevideo, Parque Rodó, Montevideo",Montevideo,Apartamento,20 m²,20 m²,0,1,0,2.550 UYU,Sí,Lateral,No especificado,No especificado,Sí,No,No especificado,No especificado,10,-34.9119963,-56.1692719,https://apartamento.mercadolibre.com.uy/MLU-1444522596-excelente-muy-seguro-rejas-en-ventana-buen-edificio-con-porteria-ascensor-camaras-de-vigilancia-con-5-facultades-en-la-vuelta-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=9&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 29.000,Pesos Uruguayos (UYU),"Rbla. República Del Perú 815, 11300 Montevideo, Departamento De Montevideo, Uruguay, Pocitos, Montevideo",11300 Montevideo,Apartamento,60 m²,60 m²,2,1,1,10.800 UYU,Sí,Contrafrente,No,No,Sí,No,Sí,No,11,-34.9168126,-56.1491168,https://apartamento.mercadolibre.com.uy/MLU-1438402904-alquiler-apartamento-2-dormitorios-rambla-de-pocitos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 18.000,Pesos Uruguayos (UYU),"Dr. Alejandro Gallinal 1893, Montevideo, Malvin, Montevideo",Montevideo,Apartamento,55 m²,40 m²,1,1,0,0 UYU,Sí,Lateral,No,No,No,No,No,No,1,-34.8853691,-56.0994832,https://apartamento.mercadolibre.com.uy/MLU-695523101-publicado-1726-apartamento-casita-1-dormitorio-y-patio-malvin-gallinal-y-av-italia-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 19.000,Pesos Uruguayos (UYU),"Montevideo, Cordón, Montevideo",Cordón,Apartamento,38 m²,38 m²,1,1,0,No especificado,Sí,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,-34.8981184,-56.1663093,https://apartamento.mercadolibre.com.uy/MLU-695721521-apartamento-en-alquiler-tres-cruces-1-dormitorio-piso-alto-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 17.000,Pesos Uruguayos (UYU),"Av. 18 De Julio 1629, Montevideo, Cordón, Montevideo",Montevideo,Apartamento,30 m²,30 m²,0,1,0,2.800 UYU,No,Frente,No especificado,No especificado,No especificado,No,No especificado,No especificado,3,-34.9036203,-56.1810387,https://apartamento.mercadolibre.com.uy/MLU-1447227182-monoambiente-en-dieciocho-de-julio-esquina-minas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 21.400,Pesos Uruguayos (UYU),"Av. 18 De Julio 2076, Montevideo, Cordón, Montevideo",Montevideo,Apartamento,40 m²,40 m²,1,1,0,6.100 UYU,No,Frente,No especificado,No especificado,Sí,No,No,No,10,-34.899855,-56.17022,https://apartamento.mercadolibre.com.uy/MLU-696642249-dueno-alquila-apartamento-al-frente-sobre-18-de-julio-muy-luminoso--_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 35.000,Pesos Uruguayos (UYU),"Dr. Francisco Simón 2227, Montevideo, La Blanqueada, Montevideo",Montevideo,Apartamento,"76,27 m²",75 m²,2,1,0,8.000 UYU,Sí,Contrafrente,No,Sí,Sí,No,Sí,No especificado,6,-34.88585,-56.14715,https://apartamento.mercadolibre.com.uy/MLU-696649931-a-estrenar-con-parrillero-exclusivo-sin-garage-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 26.000,Pesos Uruguayos (UYU),"Dr. Federico Susviela Guarch 2965, Montevideo, La Blanqueada, Montevideo",Montevideo,Apartamento,41 m²,41 m²,1,1,0,4.500 UYU,Sí,Frente,Sí,Sí,Sí,No,Sí,No especificado,3,-34.8859083,-56.1543668,https://apartamento.mercadolibre.com.uy/MLU-696781041-apartamento-a-estrenar-1-dormitorio-excelente-luz-la-blanqueada-transparencia-y-acompanamiento-durante-todo-el-proceso-de-alquiler-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 18.900,Pesos Uruguayos (UYU),"Av. 18 De Julio 2076, Montevideo, Cordón, Montevideo",Montevideo,Apartamento,35 m²,35 m²,1,1,0,3.800 UYU,No especificado,Frente,No,No,Sí,No,No,No,12,-34.899855,-56.17022,https://apartamento.mercadolibre.com.uy/MLU-1447122670-disponible-para-alquiler-1-dormitorio-contrafrente-despejado-precioso-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 9.000,Pesos Uruguayos (UYU),"Pamplona 2728, Montevideo, Unión, Montevideo",Montevideo,Apartamento,23 m²,23 m²,0,1,0,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,-34.870369,-56.1392493,https://apartamento.mercadolibre.com.uy/MLU-695836189-apartamento-interior-chico-con-kitchinette-y-bano-patio-compartido-para-tender-ropa-contrato-dos-anos-garantia-anda-o-porto-seguro-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 15.000,Pesos Uruguayos (UYU),"Calera De Las Huerfanas 4234, Montevideo, La Teja, Montevideo",Montevideo,Apartamento,11.111.111 m²,1.111.111 m²,2,1,0,No especificado,No,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,4,-34.8716096,-56.2390529,https://apartamento.mercadolibre.com.uy/MLU-696393481-alquiler-apartamentos-de-1-y-2-dormitorios-en-la-teja-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 20.000,Pesos Uruguayos (UYU),"Av. Gral. San Martín 2455, Montevideo, Aguada, Montevideo",Montevideo,Apartamento,40 m²,40 m²,2,1,0,2.700 UYU,Sí,No especificado,No especificado,No especificado,No especificado,No,No especificado,No especificado,2,-34.8802678,-56.1864676,https://apartamento.mercadolibre.com.uy/MLU-1454730788-apartamento-en-planta-baja-muy-bien-mantenido-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 23.000,Pesos Uruguayos (UYU),"Montevideo, Malvin, Montevideo",Malvin,Apartamento,50 m²,50 m²,1,1,0,10.500 UYU,No,Frente,Sí,Sí,Sí,No,No,Sí,10,-34.89725,-56.11449,https://apartamento.mercadolibre.com.uy/MLU-1448487622-rambla-y-amsterdam-1-dorm-vista-al-mar-vigilancia-calefaccion-placares-terraza-al-mar-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 14.900,Pesos Uruguayos (UYU),"Cerro Largo 1411, Montevideo, Centro, Montevideo",Montevideo,Apartamento,25 m²,500 m²,1,1,0,2.000 UYU,No especificado,Frente,No especificado,No especificado,No especificado,No,No especificado,No especificado,No especificado,-34.9007199,-56.1864408,https://apartamento.mercadolibre.com.uy/MLU-1444314628-monoambiente-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 24.000,Pesos Uruguayos (UYU),"Francisco Joaquín Muñoz 3231, 11300 Montevideo, Departamento De Montevideo, Uruguay, Pocitos Nuevo, Montevideo",11300 Montevideo,Apartamento,60 m²,60 m²,2,1,0,2.750 UYU,Sí,Contrafrente,No,No,No,No,No,No,3,-34.9046011,-56.1451348,https://apartamento.mercadolibre.com.uy/MLU-696747685-apto-en-excelente-punto-pasos-mdeo-shopping-y-zoo-amplio-y-soleado-gcom-bajos-1er-piso-x-escalera-interior-muy-luminoso-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 20.900,Pesos Uruguayos (UYU),"Montevideo, Centro, Montevideo",Centro,Apartamento,45 m²,45 m²,1,1,0,0 UYU,No especificado,Contrafrente,No especificado,No especificado,No especificado,No,No especificado,No especificado,No especificado,-34.9059781,-56.1924848,https://apartamento.mercadolibre.com.uy/MLU-1452570998-alquilo-precioso-apto-de-1dorm-en-el-centro-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 25.800,Pesos Uruguayos (UYU),"Rivera Y A. Rossell Y Rius, 11600 Montevideo, Departamento De Montevideo, Uruguay, Pocitos, Montevideo",11600 Montevideo,Apartamento,30 m²,27 m²,0,1,1,2.800 UYU,Sí,Contrafrente,Sí,Sí,Sí,No,No,No,6,-34.9028722,-56.145904,https://apartamento.mercadolibre.com.uy/MLU-696760569-monoambiente-como-a-estrenar-tza-con-vista-al-zoo-horno-y-anafe-empotrados-gge-clugar-fijo-bbcoa-gym-lavadero-g-com-bajos--_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 12.500,Pesos Uruguayos (UYU),"Juncal & Plaza Independencia, Montevideo Departamento De Montevideo, Uruguay, Centro, Montevideo",Montevideo Departamento De Montevideo,Apartamento,35 m²,35 m²,0,1,0,8.000 UYU,No,Lateral,No especificado,No especificado,Sí,Sí,No especificado,No especificado,12,-34.9069002,-56.2007297,https://apartamento.mercadolibre.com.uy/MLU-695491663-centro-oficina-juncal-y-pza-indep-p-10-edificio-torre-x-impecable-buena-vista-y-ubicacion-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
$ 24.000,Pesos Uruguayos (UYU),"Francisco Joaquín Muñoz, Montevideo, Pocitos, Montevideo",Montevideo,Apartamento,60 m²,60 m²,2,1,0,2.750 UYU,Sí,Contrafrente,No,No,No,No,No,No,3,-34.9048959,-56.1456283,https://apartamento.mercadolibre.com.uy/MLU-696386433-apto-en-excelente-punto-pasos-mdeo-shopping-y-zoo-amplio-y-soleado--_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=02181d0a-97dc-4d80-ad0b-71030c513c80&price_drop=not_apply&sid=search
